Tp,Hs,Uw,Op,D
14.5,0.498704281,2,2,1.82E-09
14.5,0.498704281,3,1,2.35E-07
14.5,0.498704281,3,2,1.03E-09
14.5,0.498704281,4,1,1.93E-06
14.5,0.498704281,4,2,9.6E-10
14.5,0.498704281,5,1,2.87E-06
14.5,0.498704281,5,2,9.96E-10
14.5,0.498704281,6,1,2.03E-05
14.5,0.498704281,6,2,9.3E-10
14.5,0.498704281,7,1,2.29E-05
14.5,0.498704281,7,2,7.68E-10
14.5,0.498704281,8,1,3.76E-05
14.5,0.498704281,8,2,8.76E-10
14.5,0.498704281,9,1,5.81E-05
14.5,0.498704281,9,2,6.84E-10
14.5,0.498704281,10,1,1.09E-04
14.5,0.498704281,10,2,5.78E-10
14.5,0.498704281,11,1,0.0014082
14.5,0.498704281,11,2,6.9E-10
14.5,0.498704281,12,1,0.00128775
14.5,0.498704281,12,2,7.32E-10
14.5,0.498704281,13,1,3.73E-05
14.5,0.498704281,13,2,7.44E-10
14.5,0.498704281,14,1,2.23E-05
14.5,0.498704281,14,2,6.18E-10
14.5,0.498704281,15,1,2.11E-05
14.5,0.498704281,15,2,6.66E-10
14.5,0.498704281,16,1,2.21E-05
14.5,0.498704281,16,2,1.06E-09
14.5,0.498704281,17,1,3.59E-05
14.5,0.498704281,17,2,1.28E-09
14.5,0.498704281,18,1,3.59E-05
14.5,0.498704281,18,2,2.15E-09
14.5,0.498704281,19,1,3.85E-05
14.5,0.498704281,19,2,3.71E-09
14.5,0.498704281,20,1,4.09E-05
14.5,0.498704281,20,2,5.49E-09
14.5,0.498704281,21,1,4.38E-05
14.5,0.498704281,21,2,7.56E-09
14.5,0.498704281,22,1,4.63E-05
14.5,0.498704281,22,2,1.08E-08
14.5,0.498704281,23,1,5.57E-05
14.5,0.498704281,23,2,1.67E-08
14.5,0.498704281,24,1,6.54E-05
14.5,0.498704281,24,2,3.04E-08
14.5,0.498704281,25,1,7.02E-05
14.5,0.498704281,25,2,4.18E-08
14.5,0.998757843,1,1,2.27E-08
14.5,0.998757843,1,2,NaN
14.5,0.998757843,2,1,1.88E-06
14.5,0.998757843,2,2,1.7E-08
14.5,0.998757843,3,1,7.08E-07
14.5,0.998757843,3,2,1.68E-08
14.5,0.998757843,4,1,3.17E-06
14.5,0.998757843,4,2,1.63E-08
14.5,0.998757843,5,1,4.73E-06
14.5,0.998757843,5,2,1.67E-08
14.5,0.998757843,6,1,2.39E-05
14.5,0.998757843,6,2,1.57E-08
14.5,0.998757843,7,1,2.71E-05
14.5,0.998757843,7,2,1.49E-08
14.5,0.998757843,8,1,4.18E-05
14.5,0.998757843,8,2,1.56E-08
14.5,0.998757843,9,1,6.42E-05
14.5,0.998757843,9,2,1.46E-08
14.5,0.998757843,10,1,1.15E-04
14.5,0.998757843,10,2,1.36E-08
14.5,0.998757843,11,1,0.00141465
14.5,0.998757843,11,2,1.41E-08
14.5,0.998757843,12,1,0.001296576
14.5,0.998757843,12,2,1.48E-08
14.5,0.998757843,13,1,4.04E-05
14.5,0.998757843,13,2,1.53E-08
14.5,0.998757843,14,1,2.4E-05
14.5,0.998757843,14,2,1.31E-08
14.5,0.998757843,15,1,2.23E-05
14.5,0.998757843,15,2,1.36E-08
14.5,0.998757843,16,1,2.34E-05
14.5,0.998757843,16,2,1.65E-08
14.5,0.998757843,17,1,3.93E-05
14.5,0.998757843,17,2,1.78E-08
14.5,0.998757843,18,1,3.93E-05
14.5,0.998757843,18,2,2.28E-08
14.5,0.998757843,19,1,4.18E-05
14.5,0.998757843,19,2,2.96E-08
14.5,0.998757843,20,1,4.31E-05
14.5,0.998757843,20,2,3.23E-08
14.5,0.998757843,21,1,4.66E-05
14.5,0.998757843,21,2,3.92E-08
14.5,0.998757843,22,1,4.87E-05
14.5,0.998757843,22,2,4.85E-08
14.5,0.998757843,23,1,5.81E-05
14.5,0.998757843,23,2,6.24E-08
14.5,0.998757843,24,1,6.84E-05
14.5,0.998757843,24,2,9.18E-08
14.5,0.998757843,25,1,7.26E-05
14.5,0.998757843,25,2,1.02E-07
14.5,1.500826993,1,1,6.84E-09
14.5,1.500826993,1,2,NaN
14.5,1.500826993,2,1,1.7E-06
14.5,1.500826993,2,2,4.61E-09
14.5,1.500826993,3,1,3.82E-07
14.5,1.500826993,3,2,4.42E-09
14.5,1.500826993,4,1,2.35E-06
14.5,1.500826993,4,2,4.27E-09
14.5,1.500826993,5,1,3.52E-06
14.5,1.500826993,5,2,4.4E-09
14.5,1.500826993,6,1,2.17E-05
14.5,1.500826993,6,2,4.06E-09
14.5,1.500826993,7,1,2.44E-05
14.5,1.500826993,7,2,3.71E-09
14.5,1.500826993,8,1,3.91E-05
14.5,1.500826993,8,2,3.65E-09
14.5,1.500826993,9,1,6.06E-05
14.5,1.500826993,9,2,3.51E-09
14.5,1.500826993,10,1,1.11E-04
14.5,1.500826993,10,2,3.13E-09
14.5,1.500826993,11,1,0.001409676
14.5,1.500826993,11,2,3.41E-09
14.5,1.500826993,12,1,0.001291308
14.5,1.500826993,12,2,3.59E-09
14.5,1.500826993,13,1,3.84E-05
14.5,1.500826993,13,2,3.71E-09
14.5,1.500826993,14,1,2.29E-05
14.5,1.500826993,14,2,3.07E-09
14.5,1.500826993,15,1,2.14E-05
14.5,1.500826993,15,2,3.22E-09
14.5,1.500826993,16,1,2.24E-05
14.5,1.500826993,16,2,4.33E-09
14.5,1.500826993,17,1,3.74E-05
14.5,1.500826993,17,2,4.84E-09
14.5,1.500826993,18,1,3.74E-05
14.5,1.500826993,18,2,6.96E-09
14.5,1.500826993,19,1,3.99E-05
14.5,1.500826993,19,2,1.02E-08
14.5,1.500826993,20,1,4.17E-05
14.5,1.500826993,20,2,1.27E-08
14.5,1.500826993,21,1,4.49E-05
14.5,1.500826993,21,2,1.39E-08
14.5,1.500826993,22,1,4.72E-05
14.5,1.500826993,22,2,2.15E-08
14.5,1.500826993,23,1,5.66E-05
14.5,1.500826993,23,2,3.01E-08
14.5,1.500826993,24,1,6.66E-05
14.5,1.500826993,24,2,4.9E-08
14.5,1.500826993,25,1,7.08E-05
14.5,1.500826993,25,2,6.18E-08
14.5,2.005572621,1,1,1.43E-07
14.5,2.005572621,1,2,NaN
14.5,2.005572621,2,1,2.3E-06
14.5,2.005572621,2,2,3.36E-07
14.5,2.005572621,3,1,2.38E-06
14.5,2.005572621,3,2,1.37E-07
14.5,2.005572621,4,1,7.02E-06
14.5,2.005572621,4,2,1.27E-07
14.5,2.005572621,5,1,9.42E-06
14.5,2.005572621,5,2,1.38E-07
14.5,2.005572621,6,1,3.23E-05
14.5,2.005572621,6,2,1.32E-07
14.5,2.005572621,7,1,3.64E-05
14.5,2.005572621,7,2,1.3E-07
14.5,2.005572621,8,1,5.21E-05
14.5,2.005572621,8,2,1.33E-07
14.5,2.005572621,9,1,7.68E-05
14.5,2.005572621,9,2,1.31E-07
14.5,2.005572621,10,1,1.29E-04
14.5,2.005572621,10,2,1.27E-07
14.5,2.005572621,11,1,0.00143391
14.5,2.005572621,11,2,1.27E-07
14.5,2.005572621,12,1,0.001316796
14.5,2.005572621,12,2,1.32E-07
14.5,2.005572621,13,1,4.76E-05
14.5,2.005572621,13,2,1.34E-07
14.5,2.005572621,14,1,2.82E-05
14.5,2.005572621,14,2,1.24E-07
14.5,2.005572621,15,1,2.57E-05
14.5,2.005572621,15,2,1.27E-07
14.5,2.005572621,16,1,2.68E-05
14.5,2.005572621,16,2,1.39E-07
14.5,2.005572621,17,1,4.48E-05
14.5,2.005572621,17,2,1.42E-07
14.5,2.005572621,18,1,4.48E-05
14.5,2.005572621,18,2,1.63E-07
14.5,2.005572621,19,1,4.74E-05
14.5,2.005572621,19,2,1.87E-07
14.5,2.005572621,20,1,4.78E-05
14.5,2.005572621,20,2,1.78E-07
14.5,2.005572621,21,1,5.14E-05
14.5,2.005572621,21,2,2.04E-07
14.5,2.005572621,22,1,5.39E-05
14.5,2.005572621,22,2,2.32E-07
14.5,2.005572621,23,1,6.36E-05
14.5,2.005572621,23,2,2.69E-07
14.5,2.005572621,24,1,7.38E-05
14.5,2.005572621,24,2,3.52E-07
14.5,2.005572621,25,1,7.86E-05
14.5,2.005572621,25,2,3.78E-07
14.5,2.513641987,1,1,6.06E-08
14.5,2.513641987,1,2,NaN
14.5,2.513641987,2,1,2.14E-06
14.5,2.513641987,2,2,5.27E-08
14.5,2.513641987,3,1,1.33E-06
14.5,2.513641987,3,2,5.14E-08
14.5,2.513641987,4,1,4.66E-06
14.5,2.513641987,4,2,5.04E-08
14.5,2.513641987,5,1,6.66E-06
14.5,2.513641987,5,2,5.15E-08
14.5,2.513641987,6,1,2.72E-05
14.5,2.513641987,6,2,4.9E-08
14.5,2.513641987,7,1,3.09E-05
14.5,2.513641987,7,2,4.8E-08
14.5,2.513641987,8,1,4.6E-05
14.5,2.513641987,8,2,4.92E-08
14.5,2.513641987,9,1,6.96E-05
14.5,2.513641987,9,2,4.77E-08
14.5,2.513641987,10,1,1.21E-04
14.5,2.513641987,10,2,4.57E-08
14.5,2.513641987,11,1,0.001423242
14.5,2.513641987,11,2,4.61E-08
14.5,2.513641987,12,1,0.001304802
14.5,2.513641987,12,2,4.79E-08
14.5,2.513641987,13,1,4.36E-05
14.5,2.513641987,13,2,4.91E-08
14.5,2.513641987,14,1,2.57E-05
14.5,2.513641987,14,2,4.42E-08
14.5,2.513641987,15,1,2.36E-05
14.5,2.513641987,15,2,4.51E-08
14.5,2.513641987,16,1,2.48E-05
14.5,2.513641987,16,2,5.18E-08
14.5,2.513641987,17,1,4.18E-05
14.5,2.513641987,17,2,5.44E-08
14.5,2.513641987,18,1,4.16E-05
14.5,2.513641987,18,2,6.48E-08
14.5,2.513641987,19,1,4.42E-05
14.5,2.513641987,19,2,7.86E-08
14.5,2.513641987,20,1,4.52E-05
14.5,2.513641987,20,2,7.74E-08
14.5,2.513641987,21,1,4.87E-05
14.5,2.513641987,21,2,9.18E-08
14.5,2.513641987,22,1,5.09E-05
14.5,2.513641987,22,2,1.09E-07
14.5,2.513641987,23,1,6.06E-05
14.5,2.513641987,23,2,1.31E-07
14.5,2.513641987,24,1,7.08E-05
14.5,2.513641987,24,2,1.79E-07
14.5,2.513641987,25,1,7.5E-05
14.5,2.513641987,25,2,1.99E-07
14.5,3.025659152,1,1,8.1E-07
14.5,3.025659152,1,2,NaN
14.5,3.025659152,2,1,3.78E-06
14.5,3.025659152,2,2,8.64E-07
14.5,3.025659152,3,1,6.24E-06
14.5,3.025659152,3,2,8.58E-07
14.5,3.025659152,4,1,1.57E-05
14.5,3.025659152,4,2,8.46E-07
14.5,3.025659152,5,1,2.02E-05
14.5,3.025659152,5,2,8.58E-07
14.5,3.025659152,6,1,4.9E-05
14.5,3.025659152,6,2,8.34E-07
14.5,3.025659152,7,1,5.36E-05
14.5,3.025659152,7,2,NaN
14.5,3.025659152,8,1,7.08E-05
14.5,3.025659152,8,2,8.28E-07
14.5,3.025659152,9,1,9.78E-05
14.5,3.025659152,9,2,7.14E-07
14.5,3.025659152,10,1,1.53E-04
14.5,3.025659152,10,2,8.1E-07
14.5,3.025659152,11,1,0.001470468
14.5,3.025659152,11,2,8.04E-07
14.5,3.025659152,12,1,0.00134895
14.5,3.025659152,12,2,8.16E-07
14.5,3.025659152,13,1,5.9E-05
14.5,3.025659152,13,2,8.34E-07
14.5,3.025659152,14,1,3.56E-05
14.5,3.025659152,14,2,5.98E-07
14.5,3.025659152,15,1,3.22E-05
14.5,3.025659152,15,2,8.1E-07
14.5,3.025659152,16,1,3.29E-05
14.5,3.025659152,16,2,8.58E-07
14.5,3.025659152,17,1,5.31E-05
14.5,3.025659152,17,2,8.7E-07
14.5,3.025659152,18,1,5.28E-05
14.5,3.025659152,18,2,9E-07
14.5,3.025659152,19,1,5.56E-05
14.5,3.025659152,19,2,9.78E-07
14.5,3.025659152,20,1,5.54E-05
14.5,3.025659152,20,2,8.04E-07
14.5,3.025659152,21,1,5.96E-05
14.5,3.025659152,21,2,1.02E-06
14.5,3.025659152,22,1,6.24E-05
14.5,3.025659152,22,2,1.11E-06
14.5,3.025659152,23,1,7.2E-05
14.5,3.025659152,23,2,1.18E-06
14.5,3.025659152,24,1,8.34E-05
14.5,3.025659152,24,2,1.46E-06
14.5,3.025659152,25,1,8.82E-05
14.5,3.025659152,25,2,1.42E-06
14.5,3.542212889,1,1,3.59E-07
14.5,3.542212889,1,2,NaN
14.5,3.542212889,2,1,2.92E-06
14.5,3.542212889,2,2,3.59E-07
14.5,3.542212889,3,1,3.95E-06
14.5,3.542212889,3,2,3.56E-07
14.5,3.542212889,4,1,1.04E-05
14.5,3.542212889,4,2,3.51E-07
14.5,3.542212889,5,1,1.36E-05
14.5,3.542212889,5,2,3.56E-07
14.5,3.542212889,6,1,3.94E-05
14.5,3.542212889,6,2,3.45E-07
14.5,3.542212889,7,1,4.39E-05
14.5,3.542212889,7,2,3.42E-07
14.5,3.542212889,8,1,6E-05
14.5,3.542212889,8,2,2.89E-07
14.5,3.542212889,9,1,8.58E-05
14.5,3.542212889,9,2,3.44E-07
14.5,3.542212889,10,1,1.4E-04
14.5,3.542212889,10,2,2.95E-07
14.5,3.542212889,11,1,0.001450518
14.5,3.542212889,11,2,3.35E-07
14.5,3.542212889,12,1,0.001331586
14.5,3.542212889,12,2,3.4E-07
14.5,3.542212889,13,1,5.28E-05
14.5,3.542212889,13,2,3.43E-07
14.5,3.542212889,14,1,3.14E-05
14.5,3.542212889,14,2,3.29E-07
14.5,3.542212889,15,1,2.85E-05
14.5,3.542212889,15,2,3.26E-07
14.5,3.542212889,16,1,2.95E-05
14.5,3.542212889,16,2,3.55E-07
14.5,3.542212889,17,1,4.84E-05
14.5,3.542212889,17,2,3.62E-07
14.5,3.542212889,18,1,4.84E-05
14.5,3.542212889,18,2,3.89E-07
14.5,3.542212889,19,1,5.11E-05
14.5,3.542212889,19,2,4.35E-07
14.5,3.542212889,20,1,5.12E-05
14.5,3.542212889,20,2,4.1E-07
14.5,3.542212889,21,1,5.49E-05
14.5,3.542212889,21,2,4.56E-07
14.5,3.542212889,22,1,5.75E-05
14.5,3.542212889,22,2,5.26E-07
14.5,3.542212889,23,1,6.72E-05
14.5,3.542212889,23,2,5.81E-07
14.5,3.542212889,24,1,7.8E-05
14.5,3.542212889,24,2,7.08E-07
14.5,3.542212889,25,1,8.28E-05
14.5,3.542212889,25,2,7.14E-07
14.5,4.063839924,1,1,5.02E-06
14.5,4.063839924,1,2,NaN
14.5,4.063839924,2,1,9.48E-06
14.5,4.063839924,2,2,5.8E-06
14.5,4.063839924,3,1,1.55E-05
14.5,4.063839924,3,2,5.78E-06
14.5,4.063839924,4,1,3.35E-05
14.5,4.063839924,4,2,5.71E-06
14.5,4.063839924,5,1,4.22E-05
14.5,4.063839924,5,2,5.73E-06
14.5,4.063839924,6,1,7.74E-05
14.5,4.063839924,6,2,5.66E-06
14.5,4.063839924,7,1,8.58E-05
14.5,4.063839924,7,2,5.57E-06
14.5,4.063839924,8,1,1.06E-04
14.5,4.063839924,8,2,5.55E-06
14.5,4.063839924,9,1,1.33E-04
14.5,4.063839924,9,2,5.69E-06
14.5,4.063839924,10,1,1.94E-04
14.5,4.063839924,10,2,5.63E-06
14.5,4.063839924,11,1,0.001527582
14.5,4.063839924,11,2,5.5E-06
14.5,4.063839924,12,1,0.001398438
14.5,4.063839924,12,2,5.57E-06
14.5,4.063839924,13,1,7.68E-05
14.5,4.063839924,13,2,5.64E-06
14.5,4.063839924,14,1,4.79E-05
14.5,4.063839924,14,2,5.51E-06
14.5,4.063839924,15,1,4.33E-05
14.5,4.063839924,15,2,5.59E-06
14.5,4.063839924,16,1,4.39E-05
14.5,4.063839924,16,2,5.68E-06
14.5,4.063839924,17,1,6.6E-05
14.5,4.063839924,17,2,5.11E-06
14.5,4.063839924,18,1,6.54E-05
14.5,4.063839924,18,2,5.65E-06
14.5,4.063839924,19,1,6.84E-05
14.5,4.063839924,19,2,5.71E-06
14.5,4.063839924,20,1,6.84E-05
14.5,4.063839924,20,2,5.7E-06
14.5,4.063839924,21,1,7.26E-05
14.5,4.063839924,21,2,5.95E-06
14.5,4.063839924,22,1,7.56E-05
14.5,4.063839924,22,2,6.18E-06
14.5,4.063839924,23,1,8.58E-05
14.5,4.063839924,23,2,6.36E-06
14.5,4.063839924,24,1,9.9E-05
14.5,4.063839924,24,2,7.14E-06
14.5,4.063839924,25,1,1.04E-04
14.5,4.063839924,25,2,6.96E-06
14.5,4.590999914,1,1,2.04E-06
14.5,4.590999914,1,2,NaN
14.5,4.590999914,2,1,5.72E-06
14.5,4.590999914,2,2,2.35E-06
14.5,4.590999914,3,1,1.02E-05
14.5,4.590999914,3,2,2.33E-06
14.5,4.590999914,4,1,2.31E-05
14.5,4.590999914,4,2,2.3E-06
14.5,4.590999914,5,1,2.97E-05
14.5,4.590999914,5,2,2.33E-06
14.5,4.590999914,6,1,6.12E-05
14.5,4.590999914,6,2,2.27E-06
14.5,4.590999914,7,1,6.78E-05
14.5,4.590999914,7,2,2.24E-06
14.5,4.590999914,8,1,8.58E-05
14.5,4.590999914,8,2,2.25E-06
14.5,4.590999914,9,1,1.12E-04
14.5,4.590999914,9,2,2.31E-06
14.5,4.590999914,10,1,1.7E-04
14.5,4.590999914,10,2,2.28E-06
14.5,4.590999914,11,1,0.001494108
14.5,4.590999914,11,2,2.19E-06
14.5,4.590999914,12,1,0.001369254
14.5,4.590999914,12,2,2.23E-06
14.5,4.590999914,13,1,6.72E-05
14.5,4.590999914,13,2,2.29E-06
14.5,4.590999914,14,1,4.09E-05
14.5,4.590999914,14,2,2.21E-06
14.5,4.590999914,15,1,3.7E-05
14.5,4.590999914,15,2,2.26E-06
14.5,4.590999914,16,1,3.77E-05
14.5,4.590999914,16,2,2.32E-06
14.5,4.590999914,17,1,5.86E-05
14.5,4.590999914,17,2,2.26E-06
14.5,4.590999914,18,1,5.85E-05
14.5,4.590999914,18,2,2.33E-06
14.5,4.590999914,19,1,6.12E-05
14.5,4.590999914,19,2,2.41E-06
14.5,4.590999914,20,1,6.06E-05
14.5,4.590999914,20,2,2.3E-06
14.5,4.590999914,21,1,6.54E-05
14.5,4.590999914,21,2,2.5E-06
14.5,4.590999914,22,1,6.84E-05
14.5,4.590999914,22,2,2.61E-06
14.5,4.590999914,23,1,7.86E-05
14.5,4.590999914,23,2,2.81E-06
14.5,4.590999914,24,1,9.06E-05
14.5,4.590999914,24,2,3.32E-06
14.5,4.590999914,25,1,9.48E-05
14.5,4.590999914,25,2,3.12E-06
14.5,5.124036667,1,1,2.04E-05
14.5,5.124036667,1,2,NaN
14.5,5.124036667,2,1,2.48E-05
14.5,5.124036667,2,2,2.51E-05
14.5,5.124036667,3,1,3.31E-05
14.5,5.124036667,3,2,2.6E-05
14.5,5.124036667,4,1,6.18E-05
14.5,5.124036667,4,2,2.57E-05
14.5,5.124036667,5,1,8.16E-05
14.5,5.124036667,5,2,2.55E-05
14.5,5.124036667,6,1,1.27E-04
14.5,5.124036667,6,2,2.51E-05
14.5,5.124036667,7,1,1.43E-04
14.5,5.124036667,7,2,2.23E-05
14.5,5.124036667,8,1,1.66E-04
14.5,5.124036667,8,2,2.45E-05
14.5,5.124036667,9,1,1.97E-04
14.5,5.124036667,9,2,2.48E-05
14.5,5.124036667,10,1,2.65E-04
14.5,5.124036667,10,2,2.44E-05
14.5,5.124036667,11,1,0.001615278
14.5,5.124036667,11,2,2.38E-05
14.5,5.124036667,12,1,0.001480428
14.5,5.124036667,12,2,2.41E-05
14.5,5.124036667,13,1,1.07E-04
14.5,5.124036667,13,2,1.75E-05
14.5,5.124036667,14,1,6.78E-05
14.5,5.124036667,14,2,2.35E-05
14.5,5.124036667,15,1,6.24E-05
14.5,5.124036667,15,2,2.35E-05
14.5,5.124036667,16,1,6.3E-05
14.5,5.124036667,16,2,2.36E-05
14.5,5.124036667,17,1,8.7E-05
14.5,5.124036667,17,2,2.34E-05
14.5,5.124036667,18,1,8.76E-05
14.5,5.124036667,18,2,2.29E-05
14.5,5.124036667,19,1,8.94E-05
14.5,5.124036667,19,2,2.31E-05
14.5,5.124036667,20,1,9E-05
14.5,5.124036667,20,2,2.25E-05
14.5,5.124036667,21,1,9.48E-05
14.5,5.124036667,21,2,2.39E-05
14.5,5.124036667,22,1,9.84E-05
14.5,5.124036667,22,2,2.42E-05
14.5,5.124036667,23,1,1.09E-04
14.5,5.124036667,23,2,2.43E-05
14.5,5.124036667,24,1,1.24E-04
14.5,5.124036667,24,2,2.59E-05
14.5,5.124036667,25,1,1.28E-04
14.5,5.124036667,25,2,2.57E-05
14.5,5.663119399,1,1,1.06E-05
14.5,5.663119399,1,2,NaN
14.5,5.663119399,2,1,1.57E-05
14.5,5.663119399,2,2,1.28E-05
14.5,5.663119399,3,1,2.29E-05
14.5,5.663119399,3,2,1.27E-05
14.5,5.663119399,4,1,4.59E-05
14.5,5.663119399,4,2,1.26E-05
14.5,5.663119399,5,1,5.92E-05
14.5,5.663119399,5,2,1.25E-05
14.5,5.663119399,6,1,1E-04
14.5,5.663119399,6,2,1.24E-05
14.5,5.663119399,7,1,1.1E-04
14.5,5.663119399,7,2,1.22E-05
14.5,5.663119399,8,1,1.31E-04
14.5,5.663119399,8,2,1.21E-05
14.5,5.663119399,9,1,1.61E-04
14.5,5.663119399,9,2,1.23E-05
14.5,5.663119399,10,1,2.24E-04
14.5,5.663119399,10,2,1.22E-05
14.5,5.663119399,11,1,0.001568412
14.5,5.663119399,11,2,1.19E-05
14.5,5.663119399,12,1,0.001433346
14.5,5.663119399,12,2,1.21E-05
14.5,5.663119399,13,1,9E-05
14.5,5.663119399,13,2,1.21E-05
14.5,5.663119399,14,1,5.72E-05
14.5,5.663119399,14,2,1.18E-05
14.5,5.663119399,15,1,5.15E-05
14.5,5.663119399,15,2,1.19E-05
14.5,5.663119399,16,1,5.23E-05
14.5,5.663119399,16,2,1.2E-05
14.5,5.663119399,17,1,7.56E-05
14.5,5.663119399,17,2,1.2E-05
14.5,5.663119399,18,1,7.44E-05
14.5,5.663119399,18,2,1.18E-05
14.5,5.663119399,19,1,7.8E-05
14.5,5.663119399,19,2,1.19E-05
14.5,5.663119399,20,1,7.86E-05
14.5,5.663119399,20,2,1.21E-05
14.5,5.663119399,21,1,8.28E-05
14.5,5.663119399,21,2,1.25E-05
14.5,5.663119399,22,1,8.58E-05
14.5,5.663119399,22,2,1.27E-05
14.5,5.663119399,23,1,9.6E-05
14.5,5.663119399,23,2,1.29E-05
14.5,5.663119399,24,1,1.1E-04
14.5,5.663119399,24,2,1.39E-05
14.5,5.663119399,25,1,1.15E-04
14.5,5.663119399,25,2,1.38E-05
14.5,6.208164134,1,1,5.65E-05
14.5,6.208164134,1,2,NaN
14.5,6.208164134,2,1,5.59E-05
14.5,6.208164134,2,2,8.22E-05
14.5,6.208164134,3,1,6.54E-05
14.5,6.208164134,3,2,8.1E-05
14.5,6.208164134,4,1,1.07E-04
14.5,6.208164134,4,2,8.04E-05
14.5,6.208164134,5,1,1.43E-04
14.5,6.208164134,5,2,7.92E-05
14.5,6.208164134,6,1,2.09E-04
14.5,6.208164134,6,2,7.74E-05
14.5,6.208164134,7,1,2.36E-04
14.5,6.208164134,7,2,7.68E-05
14.5,6.208164134,8,1,2.69E-04
14.5,6.208164134,8,2,7.56E-05
14.5,6.208164134,9,1,2.95E-04
14.5,6.208164134,9,2,7.62E-05
14.5,6.208164134,10,1,3.83E-04
14.5,6.208164134,10,2,7.5E-05
14.5,6.208164134,11,1,0.001758366
14.5,6.208164134,11,2,7.38E-05
14.5,6.208164134,12,1,0.001594914
14.5,6.208164134,12,2,7.38E-05
14.5,6.208164134,13,1,1.54E-04
14.5,6.208164134,13,2,7.38E-05
14.5,6.208164134,14,1,1.03E-04
14.5,6.208164134,14,2,7.14E-05
14.5,6.208164134,15,1,9.36E-05
14.5,6.208164134,15,2,7.14E-05
14.5,6.208164134,16,1,9.36E-05
14.5,6.208164134,16,2,7.14E-05
14.5,6.208164134,17,1,1.21E-04
14.5,6.208164134,17,2,6.9E-05
14.5,6.208164134,18,1,1.23E-04
14.5,6.208164134,18,2,6.9E-05
14.5,6.208164134,19,1,1.24E-04
14.5,6.208164134,19,2,6.84E-05
14.5,6.208164134,20,1,1.24E-04
14.5,6.208164134,20,2,7.08E-05
14.5,6.208164134,21,1,1.31E-04
14.5,6.208164134,21,2,7.14E-05
14.5,6.208164134,22,1,1.35E-04
14.5,6.208164134,22,2,7.14E-05
14.5,6.208164134,23,1,1.48E-04
14.5,6.208164134,23,2,7.08E-05
14.5,6.208164134,24,1,1.62E-04
14.5,6.208164134,24,2,7.38E-05
14.5,6.208164134,25,1,1.66E-04
14.5,6.208164134,25,2,7.14E-05
14.5,6.758756165,1,1,3.52E-05
14.5,6.758756165,1,2,NaN
14.5,6.758756165,2,1,3.76E-05
14.5,6.758756165,2,2,4.8E-05
14.5,6.758756165,3,1,4.68E-05
14.5,6.758756165,3,2,4.75E-05
14.5,6.758756165,4,1,8.1E-05
14.5,6.758756165,4,2,4.69E-05
14.5,6.758756165,5,1,1.09E-04
14.5,6.758756165,5,2,4.64E-05
14.5,6.758756165,6,1,1.64E-04
14.5,6.758756165,6,2,4.55E-05
14.5,6.758756165,7,1,1.84E-04
14.5,6.758756165,7,2,4.49E-05
14.5,6.758756165,8,1,2.11E-04
14.5,6.758756165,8,2,4.44E-05
14.5,6.758756165,9,1,2.42E-04
14.5,6.758756165,9,2,4.39E-05
14.5,6.758756165,10,1,3.18E-04
14.5,6.758756165,10,2,4.39E-05
14.5,6.758756165,11,1,0.001680696
14.5,6.758756165,11,2,3.83E-05
14.5,6.758756165,12,1,0.001532406
14.5,6.758756165,12,2,4.35E-05
14.5,6.758756165,13,1,1.28E-04
14.5,6.758756165,13,2,4.34E-05
14.5,6.758756165,14,1,8.28E-05
14.5,6.758756165,14,2,4.19E-05
14.5,6.758756165,15,1,7.62E-05
14.5,6.758756165,15,2,4.2E-05
14.5,6.758756165,16,1,7.62E-05
14.5,6.758756165,16,2,4.22E-05
14.5,6.758756165,17,1,1.03E-04
14.5,6.758756165,17,2,4.12E-05
14.5,6.758756165,18,1,1.03E-04
14.5,6.758756165,18,2,4.08E-05
14.5,6.758756165,19,1,1.04E-04
14.5,6.758756165,19,2,4.08E-05
14.5,6.758756165,20,1,1.04E-04
14.5,6.758756165,20,2,4.23E-05
14.5,6.758756165,21,1,1.11E-04
14.5,6.758756165,21,2,4.25E-05
14.5,6.758756165,22,1,1.15E-04
14.5,6.758756165,22,2,4.27E-05
14.5,6.758756165,23,1,1.26E-04
14.5,6.758756165,23,2,4.25E-05
14.5,6.758756165,24,1,1.41E-04
14.5,6.758756165,24,2,4.47E-05
14.5,6.758756165,25,1,1.44E-04
14.5,6.758756165,25,2,4.46E-05
14.5,7.314101434,1,1,1.48E-04
14.5,7.314101434,1,2,NaN
14.5,7.314101434,2,1,1.43E-04
14.5,7.314101434,2,2,2.27E-04
14.5,7.314101434,3,1,1.39E-04
14.5,7.314101434,3,2,1.87E-04
14.5,7.314101434,4,1,1.97E-04
14.5,7.314101434,4,2,2.21E-04
14.5,7.314101434,5,1,2.62E-04
14.5,7.314101434,5,2,2.17E-04
14.5,7.314101434,6,1,3.58E-04
14.5,7.314101434,6,2,2.13E-04
14.5,7.314101434,7,1,4.15E-04
14.5,7.314101434,7,2,2.1E-04
14.5,7.314101434,8,1,4.67E-04
14.5,7.314101434,8,2,2.06E-04
14.5,7.314101434,9,1,4.93E-04
14.5,7.314101434,9,2,2.08E-04
14.5,7.314101434,10,1,0.000606804
14.5,7.314101434,10,2,2.03E-04
14.5,7.314101434,11,1,0.002006676
14.5,7.314101434,11,2,2E-04
